,temporada_alta,Fecha-I-O-Diff,atraso_15,periodo_dia
8953,0,-3.0,0,tarde
8954,1,3.0,0,mañana
8955,1,3.0,0,mañana
8956,1,3.0,0,mañana
8957,1,-1.0000000000000002,0,mañana
8958,1,18.0,1,mañana
8959,1,2.0000000000000004,0,mañana
8960,1,4.000000000000001,0,tarde
8961,1,6.0,0,mañana
8962,1,-4.000000000000001,0,mañana
8963,1,5.0,0,mañana
8964,1,0.0,0,mañana
8965,1,14.0,0,mañana
8966,1,3.0,0,mañana
8967,1,18.0,1,tarde
8968,1,7.0,0,mañana
8969,1,23.0,1,mañana
8970,1,10.0,0,mañana
8971,1,1.0000000000000002,0,mañana
8972,1,-4.000000000000001,0,mañana
8973,0,1.0000000000000002,0,mañana
8974,0,5.0,0,mañana
8975,0,1.0000000000000002,0,mañana
8976,0,8.000000000000002,0,mañana
8977,1,5.0,0,mañana
8978,1,18.0,1,mañana
8979,1,-2.0000000000000004,0,mañana
8980,1,4.000000000000001,0,mañana
8981,1,1.0000000000000002,0,mañana
8982,1,7.0,0,mañana
8983,1,2.0000000000000004,0,mañana
8984,1,0.0,0,mañana
8985,1,0.0,0,mañana
8986,1,6.0,0,mañana
8987,0,12.0,0,noche
8988,0,-1.0000000000000002,0,mañana
8989,1,18.0,1,mañana
8990,1,0.0,0,mañana
8991,1,1.0000000000000002,0,mañana
8992,0,0.0,0,mañana
8993,1,1.0000000000000002,0,mañana
8994,1,1.0000000000000002,0,mañana
8995,1,16.000000000000004,1,tarde
8996,1,3.0,0,tarde
8997,1,5.0,0,tarde
8998,1,12.0,0,tarde
8999,0,25.0,1,mañana
9000,0,0.0,0,tarde
9001,0,2.0000000000000004,0,tarde
9002,0,-3.0,0,tarde
9003,0,3.0,0,tarde
9004,0,8.000000000000002,0,tarde
9005,0,9.0,0,tarde
9006,1,26.0,1,mañana
9007,1,0.0,0,tarde
9008,1,6.0,0,tarde
9009,1,3.0,0,tarde
9010,1,7.0,0,tarde
9011,1,1.0000000000000002,0,tarde
9012,1,-1.0000000000000002,0,tarde
9013,1,16.000000000000004,1,mañana
9014,1,12.0,0,tarde
9015,1,-1.0000000000000002,0,tarde
9016,1,13.0,0,tarde
9017,1,8.000000000000002,0,tarde
9018,1,8.000000000000002,0,tarde
9019,1,0.0,0,tarde
9020,1,10.0,0,mañana
9021,1,6.0,0,tarde
9022,1,1.0000000000000002,0,tarde
9023,1,19.0,1,tarde
9024,1,42.0,1,tarde
9025,1,13.0,0,tarde
9026,0,5.0,0,noche
9027,0,25.0,1,tarde
9028,0,-1.0000000000000002,0,tarde
9029,0,0.0,0,tarde
9030,0,1.0000000000000002,0,tarde
9031,0,6.0,0,tarde
9032,0,3.0,0,tarde
9033,0,4.000000000000001,0,noche
9034,1,12.0,0,tarde
9035,1,-3.0,0,tarde
9036,1,3.0,0,tarde
9037,1,8.000000000000002,0,tarde
9038,1,18.0,1,tarde
9039,1,17.000000000000004,1,tarde
9040,1,3.0,0,tarde
9041,1,1.0000000000000002,0,tarde
9042,1,9.0,0,tarde
9043,1,1.0000000000000002,0,tarde
9044,1,6.0,0,tarde
9045,1,14.0,0,tarde
9046,1,25.0,1,tarde
9047,1,157.0,1,tarde
9048,1,9.0,0,tarde
9049,1,16.000000000000004,1,tarde
9050,1,21.0,1,noche
9051,1,15.0,0,noche
9052,0,74.0,1,noche
9053,0,0.0,0,noche
9054,0,13.0,0,noche
9055,0,7.0,0,noche
9056,0,4.000000000000001,0,noche
9057,1,10.0,0,noche
9058,1,-3.0,0,noche
9059,1,2.0000000000000004,0,noche
9060,1,2.0000000000000004,0,tarde
9061,1,0.0,0,noche
9062,1,2.0000000000000004,0,noche
9063,1,21.0,1,noche
9064,1,-2.0000000000000004,0,noche
9065,1,12.0,0,noche
9066,1,8.000000000000002,0,tarde
9067,1,1.0000000000000002,0,noche
9068,1,2.0000000000000004,0,noche
9069,1,18.0,1,noche
9070,1,0.0,0,noche
9071,1,2.0000000000000004,0,noche
9072,1,6.0,0,noche
9073,1,14.0,0,noche
9074,0,12.0,0,noche
9075,0,6.0,0,noche
9076,0,48.0,1,noche
9077,0,5.0,0,noche
9078,0,1.0000000000000002,0,noche
9079,1,0.0,0,noche
9080,1,-1.0000000000000002,0,noche
9081,1,9.0,0,noche
9082,1,3.0,0,noche
9083,1,10.0,0,noche
9084,1,0.0,0,noche
9085,1,0.0,0,noche
9086,1,9.0,0,noche
9087,1,-4.000000000000001,0,noche
9088,1,-2.0000000000000004,0,noche
9089,1,27.0,1,noche
9090,1,21.0,1,noche
9091,1,4.000000000000001,0,mañana
9092,1,1.0000000000000002,0,tarde
9093,0,6.0,0,mañana
9094,0,9.0,0,mañana
9095,0,1.0000000000000002,0,mañana
9096,0,14.0,0,tarde
9097,1,-3.0,0,mañana
9098,1,0.0,0,mañana
9099,1,5.0,0,mañana
9100,1,7.0,0,mañana
9101,1,11.0,0,mañana
9102,1,9.0,0,mañana
9103,1,10.0,0,mañana
9104,1,14.0,0,tarde
9105,1,10.0,0,noche
9106,0,6.0,0,tarde
9107,0,0.0,0,noche
9108,0,53.0,1,noche
9109,0,11.0,0,tarde
9110,0,9.0,0,noche
9111,0,-3.0,0,tarde
9112,1,5.0,0,noche
9113,1,17.000000000000004,1,noche
9114,1,-3.0,0,tarde
9115,1,2.0000000000000004,0,noche
9116,1,-2.0000000000000004,0,tarde
9117,1,11.0,0,noche
9118,1,-2.0000000000000004,0,noche
9119,1,3.0,0,mañana
9120,1,9.0,0,noche
9121,1,9.0,0,tarde
9122,1,1.0000000000000002,0,noche
9123,1,3.0,0,noche
9124,1,-4.000000000000001,0,mañana
9125,0,2.0000000000000004,0,mañana
9126,0,-1.0000000000000002,0,noche
9127,0,0.0,0,mañana
9128,1,2.0000000000000004,0,mañana
9129,1,22.0,1,noche
9130,1,16.000000000000004,1,mañana
9131,1,13.0,0,mañana
9132,1,0.0,0,noche
9133,1,-1.0000000000000002,0,mañana
9134,1,3.0,0,mañana
9135,1,18.0,1,noche
9136,1,44.0,1,noche
9137,1,10.0,0,noche
9138,0,-3.0,0,noche
9139,0,12.0,0,noche
9140,0,2.0000000000000004,0,noche
9141,1,5.0,0,noche
9142,1,8.000000000000002,0,noche
9143,1,-1.0000000000000002,0,noche
9144,1,1.0000000000000002,0,noche
9145,1,34.00000000000001,1,noche
9146,1,15.0,0,noche
9147,1,4.000000000000001,0,noche
9148,1,1.0000000000000002,0,mañana
9149,1,4.000000000000001,0,mañana
9150,1,6.0,0,mañana
9151,0,0.0,0,mañana
9152,0,-7.0,0,mañana
9153,0,-3.0,0,mañana
9154,0,9.0,0,mañana
9155,1,4.000000000000001,0,mañana
9156,1,95.0,1,mañana
9157,1,5.0,0,mañana
9158,1,8.000000000000002,0,mañana
9159,1,-1.0000000000000002,0,mañana
9160,1,-4.000000000000001,0,mañana
9161,1,2.0000000000000004,0,mañana
9162,1,2.0000000000000004,0,mañana
9163,1,5.0,0,mañana
9164,1,3.0,0,mañana
9165,1,-4.000000000000001,0,mañana
9166,1,0.0,0,mañana
9167,1,-2.0000000000000004,0,mañana
9168,1,0.0,0,mañana
9169,0,8.000000000000002,0,mañana
9170,0,-1.0000000000000002,0,mañana
9171,0,-2.0000000000000004,0,mañana
9172,0,-1.0000000000000002,0,mañana
9173,0,3.0,0,mañana
9174,0,1.0000000000000002,0,mañana
9175,0,-3.0,0,mañana
9176,1,-7.0,0,mañana
9177,1,14.0,0,mañana
9178,1,-1.0000000000000002,0,mañana
9179,1,0.0,0,mañana
9180,1,9.0,0,mañana
9181,1,0.0,0,mañana
9182,1,-5.0,0,mañana
9183,1,4.000000000000001,0,mañana
9184,1,-2.0000000000000004,0,mañana
9185,1,0.0,0,mañana
9186,1,0.0,0,mañana
9187,1,1.0000000000000002,0,mañana
9188,1,38.0,1,mañana
9189,1,-7.0,0,mañana
9190,1,2.0000000000000004,0,mañana
9191,0,4.000000000000001,0,mañana
9192,0,1.0000000000000002,0,mañana
9193,1,4.000000000000001,0,mañana
9194,1,10.0,0,mañana
9195,1,127.00000000000001,1,mañana
9196,1,0.0,0,mañana
9197,1,6.0,0,tarde
9198,1,-3.0,0,mañana
9199,1,-2.0000000000000004,0,tarde
9200,0,4.000000000000001,0,tarde
9201,0,7.0,0,tarde
9202,0,8.000000000000002,0,tarde
9203,0,6.0,0,mañana
9204,0,12.0,0,tarde
9205,0,-1.0000000000000002,0,mañana
9206,0,11.0,0,tarde
9207,0,4.000000000000001,0,tarde
9208,1,19.0,1,tarde
9209,1,8.000000000000002,0,tarde
9210,1,19.0,1,tarde
9211,1,8.000000000000002,0,tarde
9212,1,8.000000000000002,0,mañana
9213,1,14.0,0,tarde
9214,1,-2.0000000000000004,0,tarde
9215,1,-1.0000000000000002,0,tarde
9216,1,7.0,0,tarde
9217,1,11.0,0,tarde
9218,1,2.0000000000000004,0,tarde
9219,1,-1.0000000000000002,0,mañana
9220,1,58.0,1,tarde
9221,1,-6.0,0,tarde
9222,1,17.000000000000004,1,tarde
9223,1,22.0,1,tarde
9224,1,14.0,0,tarde
9225,1,3.0,0,tarde
9226,1,15.0,0,tarde
9227,1,-2.0000000000000004,0,tarde
9228,0,-2.0000000000000004,0,tarde
9229,0,0.0,0,tarde
9230,0,3.0,0,tarde
9231,0,8.000000000000002,0,tarde
9232,0,4.000000000000001,0,tarde
9233,0,14.0,0,tarde
9234,1,14.0,0,tarde
9235,1,-5.0,0,tarde
9236,1,-4.000000000000001,0,tarde
9237,1,-2.0000000000000004,0,tarde
9238,1,3.0,0,tarde
9239,1,6.0,0,tarde
9240,1,0.0,0,tarde
9241,1,2.0000000000000004,0,tarde
9242,1,5.0,0,tarde
9243,1,5.0,0,tarde
9244,1,-1.0000000000000002,0,tarde
9245,1,6.0,0,tarde
9246,1,-3.0,0,tarde
9247,1,6.0,0,tarde
9248,1,2.0000000000000004,0,tarde
9249,1,7.0,0,tarde
9250,1,2.0000000000000004,0,tarde
9251,1,-2.0000000000000004,0,tarde
9252,0,28.0,1,tarde
9253,0,4.000000000000001,0,tarde
9254,0,-2.0000000000000004,0,tarde
9255,0,5.0,0,tarde
9256,0,-4.000000000000001,0,tarde
9257,0,10.0,0,tarde
9258,0,1.0000000000000002,0,tarde
9259,0,1.0000000000000002,0,tarde
9260,1,8.000000000000002,0,tarde
9261,1,4.000000000000001,0,tarde
9262,1,18.0,1,tarde
9263,1,-2.0000000000000004,0,tarde
9264,1,0.0,0,tarde
9265,1,-1.0000000000000002,0,tarde
9266,1,1.0000000000000002,0,tarde
9267,1,2.0000000000000004,0,tarde
9268,1,7.0,0,tarde
9269,1,1.0000000000000002,0,tarde
9270,1,-2.0000000000000004,0,tarde
9271,1,3.0,0,tarde
9272,1,5.0,0,tarde
9273,1,5.0,0,tarde
9274,1,83.0,1,tarde
9275,1,8.000000000000002,0,tarde
9276,1,14.0,0,tarde
9277,1,9.0,0,noche
9278,1,3.0,0,noche
9279,1,-5.0,0,noche
9280,0,0.0,0,noche
9281,0,-3.0,0,noche
9282,0,-9.0,0,noche
9283,0,23.0,1,noche
9284,0,7.0,0,noche
9285,0,-1.0000000000000002,0,noche
9286,1,9.0,0,noche
9287,1,0.0,0,noche
9288,1,0.0,0,noche
9289,1,-2.0000000000000004,0,noche
9290,1,14.0,0,noche
9291,1,-4.000000000000001,0,noche
9292,1,24.0,1,noche
9293,1,0.0,0,noche
9294,1,-1.0000000000000002,0,noche
9295,1,8.000000000000002,0,noche
9296,1,15.0,0,noche
9297,1,2.0000000000000004,0,noche
9298,1,8.000000000000002,0,noche
9299,1,24.0,1,noche
9300,1,0.0,0,noche
9301,1,8.000000000000002,0,mañana
9302,1,11.0,0,mañana
9303,1,7.0,0,mañana
9304,0,6.0,0,mañana
9305,0,-1.0000000000000002,0,mañana
9306,0,7.0,0,mañana
9307,0,-1.0000000000000002,0,mañana
9308,0,-1.0000000000000002,0,mañana
9309,0,2.0000000000000004,0,mañana
9310,1,0.0,0,mañana
9311,1,19.0,1,mañana
9312,1,4.000000000000001,0,mañana
9313,1,4.000000000000001,0,mañana
9314,1,0.0,0,mañana
9315,1,22.0,1,mañana
9316,1,-4.000000000000001,0,mañana
9317,1,11.0,0,mañana
9318,1,12.0,0,mañana
9319,1,3.0,0,mañana
9320,1,-2.0000000000000004,0,mañana
9321,1,5.0,0,mañana
9322,1,-1.0000000000000002,0,mañana
9323,1,-6.0,0,mañana
9324,1,-1.0000000000000002,0,mañana
9325,1,10.0,0,tarde
9326,1,1.0000000000000002,0,tarde
9327,0,6.0,0,tarde
9328,0,4.000000000000001,0,tarde
9329,0,-3.0,0,tarde
9330,0,6.0,0,tarde
9331,0,4.000000000000001,0,tarde
9332,0,-1.0000000000000002,0,tarde
9333,0,11.0,0,tarde
9334,1,-1.0000000000000002,0,tarde
9335,1,3.0,0,tarde
9336,1,9.0,0,tarde
9337,1,2.0000000000000004,0,tarde
9338,1,4.000000000000001,0,tarde
9339,1,4.000000000000001,0,tarde
9340,1,0.0,0,tarde
9341,1,-1.0000000000000002,0,tarde
9342,1,-2.0000000000000004,0,tarde
9343,1,6.0,0,tarde
9344,1,4.000000000000001,0,tarde
9345,1,7.0,0,tarde
9346,1,-1.0000000000000002,0,tarde
9347,1,43.0,1,tarde
9348,1,-4.000000000000001,0,tarde
9349,1,0.0,0,tarde
9350,1,9.0,0,tarde
9351,1,3.0,0,tarde
9352,0,4.000000000000001,0,tarde
9353,0,-2.0000000000000004,0,tarde
9354,0,4.000000000000001,0,tarde
9355,0,1.0000000000000002,0,tarde
9356,0,8.000000000000002,0,tarde
9357,0,2.0000000000000004,0,tarde
9358,0,8.000000000000002,0,tarde
9359,0,4.000000000000001,0,tarde
9360,1,2.0000000000000004,0,tarde
9361,1,39.0,1,tarde
9362,1,11.0,0,tarde
9363,1,5.0,0,tarde
9364,1,13.0,0,tarde
9365,1,5.0,0,tarde
9366,1,-2.0000000000000004,0,tarde
9367,1,49.0,1,tarde
9368,1,-1.0000000000000002,0,tarde
9369,1,4.000000000000001,0,tarde
9370,1,1.0000000000000002,0,tarde
9371,1,-2.0000000000000004,0,tarde
9372,1,-3.0,0,tarde
9373,1,15.0,0,tarde
9374,1,-3.0,0,tarde
9375,1,12.0,0,tarde
9376,1,-2.0000000000000004,0,tarde
9377,1,10.0,0,tarde
9378,0,17.000000000000004,1,tarde
9379,0,-4.000000000000001,0,tarde
9380,0,8.000000000000002,0,tarde
9381,1,13.0,0,tarde
9382,1,4.000000000000001,0,tarde
9383,1,14.0,0,tarde
9384,1,7.0,0,tarde
9385,1,-2.0000000000000004,0,tarde
9386,1,8.000000000000002,0,tarde
9387,1,5.0,0,tarde
9388,1,14.0,0,tarde
9389,1,12.0,0,tarde
9390,0,22.0,1,tarde
9391,0,5.0,0,tarde
9392,0,2.0000000000000004,0,tarde
9393,0,-1.0000000000000002,0,tarde
9394,0,8.000000000000002,0,tarde
9395,0,2.0000000000000004,0,tarde
9396,0,-2.0000000000000004,0,tarde
9397,0,0.0,0,tarde
9398,1,-2.0000000000000004,0,tarde
9399,1,10.0,0,tarde
9400,1,-3.0,0,tarde
9401,1,4.000000000000001,0,tarde
9402,1,1.0000000000000002,0,tarde
9403,1,2.0000000000000004,0,tarde
9404,1,1.0000000000000002,0,tarde
9405,1,12.0,0,tarde
9406,1,1.0000000000000002,0,tarde
9407,1,-5.0,0,tarde
9408,1,21.0,1,tarde
9409,1,5.0,0,tarde
9410,1,0.0,0,tarde
9411,1,-2.0000000000000004,0,tarde
9412,1,3.0,0,tarde
9413,1,28.0,1,tarde
9414,1,132.00000000000003,1,tarde
9415,1,12.0,0,tarde
9416,1,4.000000000000001,0,tarde
9417,1,2.0000000000000004,0,mañana
9418,0,7.0,0,tarde
9419,0,2.0000000000000004,0,mañana
9420,0,32.00000000000001,1,tarde
9421,0,27.0,1,tarde
9422,0,4.000000000000001,0,tarde
9423,0,2.0000000000000004,0,tarde
9424,0,-1.0000000000000002,0,mañana
9425,0,1.0000000000000002,0,tarde
9426,1,20.0,1,mañana
9427,1,-3.0,0,tarde
9428,1,0.0,0,tarde
9429,1,0.0,0,tarde
9430,1,2.0000000000000004,0,tarde
9431,1,15.0,0,mañana
9432,1,-7.0,0,tarde
9433,1,6.0,0,mañana
9434,1,-1.0000000000000002,0,tarde
9435,1,1.0000000000000002,0,tarde
9436,1,5.0,0,tarde
9437,1,1.0000000000000002,0,tarde
9438,1,5.0,0,mañana
9439,1,-6.0,0,tarde
9440,1,12.0,0,mañana
9441,1,3.0,0,mañana
9442,1,-2.0000000000000004,0,tarde
9443,0,0.0,0,tarde
9444,0,18.0,1,tarde
9445,1,-2.0000000000000004,0,tarde
9446,1,-4.000000000000001,0,tarde
9447,1,6.0,0,mañana
9448,0,6.0,0,mañana
9449,0,14.0,0,mañana
9450,0,2.0000000000000004,0,mañana
9451,1,8.000000000000002,0,mañana
9452,1,-1.0000000000000002,0,mañana
9453,1,1.0000000000000002,0,mañana
9454,1,3.0,0,mañana
9455,1,-4.000000000000001,0,mañana
9456,1,-5.0,0,mañana
9457,1,5.0,0,mañana
9458,1,4.000000000000001,0,tarde
9459,1,-3.0,0,tarde
9460,1,4.000000000000001,0,mañana
9461,0,10.0,0,mañana
9462,0,7.0,0,mañana
9463,0,-7.0,0,mañana
9464,0,-3.0,0,mañana
9465,0,6.0,0,tarde
9466,0,4.000000000000001,0,mañana
9467,0,4.000000000000001,0,mañana
9468,1,-2.0000000000000004,0,mañana
9469,1,-4.000000000000001,0,mañana
9470,1,5.0,0,mañana
9471,1,16.000000000000004,1,tarde
9472,1,-2.0000000000000004,0,mañana
9473,1,1.0000000000000002,0,mañana
9474,1,2.0000000000000004,0,mañana
9475,1,1.0000000000000002,0,mañana
9476,1,3.0,0,mañana
9477,1,0.0,0,tarde
9478,1,14.0,0,mañana
9479,1,6.0,0,mañana
9480,1,0.0,0,mañana
9481,1,0.0,0,mañana
9482,1,3.0,0,mañana
9483,1,-4.000000000000001,0,mañana
9484,1,-2.0000000000000004,0,mañana
9485,0,11.0,0,mañana
9486,0,6.0,0,mañana
9487,0,27.0,1,mañana
9488,0,4.000000000000001,0,mañana
9489,0,2.0000000000000004,0,mañana
9490,0,5.0,0,mañana
9491,0,17.000000000000004,1,mañana
9492,1,0.0,0,mañana
9493,1,0.0,0,mañana
9494,1,94.0,1,mañana
9495,1,2.0000000000000004,0,mañana
9496,1,8.000000000000002,0,mañana
9497,1,-1.0000000000000002,0,mañana
9498,1,23.0,1,mañana
9499,1,-3.0,0,mañana
9500,1,-4.000000000000001,0,mañana
9501,1,4.000000000000001,0,mañana
9502,1,1.0000000000000002,0,mañana
9503,1,0.0,0,mañana
9504,1,0.0,0,mañana
9505,1,1.0000000000000002,0,tarde
9506,1,7.0,0,tarde
9507,1,3.0,0,tarde
9508,0,6.0,0,tarde
9509,0,2.0000000000000004,0,tarde
9510,0,2.0000000000000004,0,tarde
9511,0,1.0000000000000002,0,tarde
9512,0,3.0,0,tarde
9513,0,6.0,0,tarde
9514,0,-2.0000000000000004,0,tarde
9515,0,30.0,1,tarde
9516,1,-2.0000000000000004,0,tarde
9517,1,4.000000000000001,0,tarde
9518,1,1.0000000000000002,0,tarde
9519,1,3.0,0,tarde
9520,1,7.0,0,tarde
9521,1,1.0000000000000002,0,tarde
9522,1,1.0000000000000002,0,tarde
9523,1,1.0000000000000002,0,tarde
9524,1,8.000000000000002,0,tarde
9525,1,4.000000000000001,0,tarde
9526,1,-1.0000000000000002,0,tarde
9527,1,3.0,0,tarde
9528,1,6.0,0,tarde
9529,1,1.0000000000000002,0,tarde
9530,1,-2.0000000000000004,0,tarde
9531,1,2.0000000000000004,0,tarde
9532,1,19.0,1,tarde
9533,1,25.0,1,noche
9534,0,4.000000000000001,0,tarde
9535,0,1.0000000000000002,0,tarde
9536,0,3.0,0,noche
9537,1,1.0000000000000002,0,tarde
9538,1,6.0,0,tarde
9539,1,25.0,1,noche
9540,1,1.0000000000000002,0,tarde
9541,1,-1.0000000000000002,0,tarde
9542,1,10.0,0,noche
9543,1,10.0,0,noche
9544,1,8.000000000000002,0,tarde
9545,1,17.000000000000004,1,tarde
9546,0,-1.0000000000000002,0,noche
9547,0,3.0,0,tarde
9548,0,0.0,0,tarde
9549,0,1.0000000000000002,0,noche
9550,0,29.0,1,noche
9551,0,8.000000000000002,0,tarde
9552,0,4.000000000000001,0,tarde
9553,0,9.0,0,noche
9554,1,7.0,0,tarde
9555,1,3.0,0,tarde
9556,1,10.0,0,noche
9557,1,3.0,0,noche
9558,1,10.0,0,tarde
9559,1,2.0000000000000004,0,tarde
9560,1,11.0,0,noche
9561,1,8.000000000000002,0,tarde
9562,1,0.0,0,tarde
9563,1,-1.0000000000000002,0,noche
9564,1,-7.0,0,noche
9565,1,-1.0000000000000002,0,tarde
9566,1,6.0,0,tarde
9567,1,9.0,0,noche
9568,1,5.0,0,tarde
9569,1,2.0000000000000004,0,noche
9570,1,0.0,0,tarde
9571,1,17.000000000000004,1,noche
9572,1,13.0,0,noche
9573,1,27.0,1,noche
9574,0,1.0000000000000002,0,tarde
9575,0,21.0,1,noche
9576,0,4.000000000000001,0,noche
9577,0,26.0,1,noche
9578,0,9.0,0,noche
9579,0,-1.0000000000000002,0,noche
9580,1,6.0,0,tarde
9581,1,31.000000000000004,1,noche
9582,1,21.0,1,noche
9583,1,7.0,0,noche
9584,1,10.0,0,noche
9585,1,6.0,0,noche
9586,1,1.0000000000000002,0,tarde
9587,1,67.00000000000001,1,noche
9588,1,6.0,0,noche
9589,1,3.0,0,noche
9590,1,9.0,0,noche
9591,1,14.0,0,noche
9592,1,13.0,0,tarde
9593,1,0.0,0,noche
9594,1,1.0000000000000002,0,noche
9595,1,53.0,1,noche
9596,1,11.0,0,noche
9597,0,-1.0000000000000002,0,noche
9598,0,19.0,1,noche
9599,0,-2.0000000000000004,0,noche
9600,0,8.000000000000002,0,noche
9601,1,3.0,0,noche
9602,1,7.0,0,noche
9603,1,6.0,0,noche
9604,1,6.0,0,noche
9605,1,5.0,0,noche
9606,1,3.0,0,mañana
9607,1,2.0000000000000004,0,mañana
9608,0,12.0,0,mañana
9609,0,-1.0000000000000002,0,mañana
9610,0,3.0,0,mañana
9611,0,3.0,0,mañana
9612,0,3.0,0,mañana
9613,0,4.000000000000001,0,mañana
9614,0,-2.0000000000000004,0,mañana
9615,1,12.0,0,mañana
9616,1,0.0,0,mañana
9617,1,1.0000000000000002,0,mañana
9618,1,5.0,0,mañana
9619,1,2.0000000000000004,0,mañana
9620,1,2.0000000000000004,0,mañana
9621,1,3.0,0,mañana
9622,1,0.0,0,mañana
9623,1,3.0,0,mañana
9624,1,3.0,0,mañana
9625,1,2.0000000000000004,0,mañana
9626,1,0.0,0,mañana
9627,1,5.0,0,mañana
9628,1,-3.0,0,mañana
9629,1,2.0000000000000004,0,mañana
9630,1,-5.0,0,mañana
9631,1,5.0,0,mañana
9632,1,9.0,0,tarde
9633,1,4.000000000000001,0,tarde
9634,1,1.0000000000000002,0,tarde
9635,0,19.0,1,tarde
9636,0,2.0000000000000004,0,tarde
9637,0,6.0,0,tarde
9638,0,1.0000000000000002,0,tarde
9639,0,-1.0000000000000002,0,tarde
9640,0,9.0,0,tarde
9641,0,-1.0000000000000002,0,tarde
9642,0,9.0,0,tarde
9643,1,7.0,0,tarde
9644,1,1.0000000000000002,0,tarde
9645,1,10.0,0,tarde
9646,1,0.0,0,tarde
9647,1,-1.0000000000000002,0,tarde
9648,1,0.0,0,tarde
9649,1,3.0,0,tarde
9650,1,29.0,1,tarde
9651,1,4.000000000000001,0,tarde
9652,1,5.0,0,tarde
9653,1,0.0,0,tarde
9654,1,4.000000000000001,0,tarde
9655,1,0.0,0,tarde
9656,1,31.000000000000004,1,tarde
9657,1,-2.0000000000000004,0,tarde
9658,1,2.0000000000000004,0,tarde
9659,1,12.0,0,mañana
9660,1,10.0,0,mañana
9661,1,128.00000000000003,1,tarde
9662,0,12.0,0,tarde
9663,0,6.0,0,mañana
9664,0,12.0,0,tarde
9665,0,1.0000000000000002,0,tarde
9666,0,10.0,0,mañana
9667,0,3.0,0,tarde
9668,1,7.0,0,mañana
9669,1,7.0,0,tarde
9670,1,4.000000000000001,0,tarde
9671,1,5.0,0,tarde
9672,1,16.000000000000004,1,mañana
9673,1,24.0,1,tarde
9674,1,5.0,0,tarde
9675,1,5.0,0,tarde
9676,1,-2.0000000000000004,0,mañana
9677,1,72.0,1,mañana
9678,1,-1.0000000000000002,0,mañana
9679,0,3.0,0,mañana
9680,0,1.0000000000000002,0,mañana
9681,0,5.0,0,mañana
9682,0,3.0,0,mañana
9683,1,-4.000000000000001,0,mañana
9684,1,-1.0000000000000002,0,mañana
9685,1,2.0000000000000004,0,mañana
9686,1,-2.0000000000000004,0,mañana
9687,1,2.0000000000000004,0,mañana
9688,1,2.0000000000000004,0,mañana
9689,1,1.0000000000000002,0,mañana
9690,1,3.0,0,mañana
9691,1,-2.0000000000000004,0,tarde
9692,1,12.0,0,tarde
9693,0,-2.0000000000000004,0,tarde
9694,0,9.0,0,tarde
9695,0,13.0,0,tarde
9696,0,12.0,0,tarde
9697,0,1.0000000000000002,0,mañana
9698,0,8.000000000000002,0,tarde
9699,0,0.0,0,tarde
9700,0,2.0000000000000004,0,tarde
9701,1,-1.0000000000000002,0,tarde
9702,1,0.0,0,tarde
9703,1,4.000000000000001,0,tarde
9704,1,1.0000000000000002,0,mañana
9705,1,3.0,0,tarde
9706,1,14.0,0,tarde
9707,1,4.000000000000001,0,tarde
9708,1,2.0000000000000004,0,tarde
9709,1,19.0,1,tarde
9710,1,5.0,0,tarde
9711,1,-1.0000000000000002,0,mañana
9712,1,2.0000000000000004,0,tarde
9713,1,5.0,0,tarde
9714,1,1.0000000000000002,0,tarde
9715,1,5.0,0,tarde
9716,1,3.0,0,tarde
9717,1,-3.0,0,mañana
9718,1,4.000000000000001,0,mañana
9719,1,0.0,0,mañana
9720,0,-1.0000000000000002,0,mañana
9721,0,3.0,0,mañana
9722,0,1.0000000000000002,0,mañana
9723,0,14.0,0,mañana
9724,0,1.0000000000000002,0,mañana
9725,0,5.0,0,mañana
9726,0,13.0,0,mañana
9727,0,-1.0000000000000002,0,mañana
9728,1,5.0,0,mañana
9729,1,9.0,0,mañana
9730,1,2.0000000000000004,0,mañana
9731,1,7.0,0,mañana
9732,1,2.0000000000000004,0,mañana
9733,1,9.0,0,mañana
9734,1,4.000000000000001,0,mañana
9735,1,0.0,0,mañana
9736,1,15.0,0,mañana
9737,1,4.000000000000001,0,mañana
9738,1,20.0,1,mañana
9739,1,3.0,0,mañana
9740,1,11.0,0,mañana
9741,1,2.0000000000000004,0,mañana
9742,1,2.0000000000000004,0,mañana
9743,1,-1.0000000000000002,0,mañana
9744,1,3.0,0,mañana
9745,1,6.0,0,tarde
9746,1,3.0,0,noche
9747,1,3.0,0,tarde
9748,0,11.0,0,tarde
9749,0,14.0,0,mañana
9750,0,3.0,0,tarde
9751,0,3.0,0,tarde
9752,0,-1.0000000000000002,0,tarde
9753,0,1.0000000000000002,0,noche
9754,0,2.0000000000000004,0,tarde
9755,0,11.0,0,tarde
9756,1,-1.0000000000000002,0,mañana
9757,1,4.000000000000001,0,tarde
9758,1,1.0000000000000002,0,tarde
9759,1,-5.0,0,tarde
9760,1,10.0,0,noche
9761,1,14.0,0,tarde
9762,1,1.0000000000000002,0,tarde
9763,1,-2.0000000000000004,0,mañana
9764,1,6.0,0,tarde
9765,1,10.0,0,tarde
9766,1,10.0,0,tarde
9767,1,19.0,1,noche
9768,1,2.0000000000000004,0,tarde
9769,1,1.0000000000000002,0,tarde
9770,1,7.0,0,mañana
9771,1,43.0,1,tarde
9772,1,56.0,1,mañana
9773,1,13.0,0,tarde
